HGNC ID	Approved symbol	Previous symbols	Alias symbols
HGNC:21753	PMM2P2		
HGNC:9117	PMP2		MP2, FABP8, M-FABP
HGNC:9118	PMP22	CMT1A	HNPP, GAS3, Sp110, HMSNIA
HGNC:18667	PMPCA	INPP5E, SCAR2, CLA1	KIAA0123, Alpha-MPP
HGNC:51348	PMPCAP1		
HGNC:9119	PMPCB		MPPB, MPPP52
HGNC:9121	PMS1	PMSL1	MLH2
HGNC:9122	PMS2	PMSL2	H_DJ0042M02.9, HNPCC4, MLH4
HGNC:30061	PMS2CL		PMS2P13
HGNC:9123	PMS2P1	PMS2L6, PMS2L8, PMS2L7, PMS2L1	PMS3, PMS8, PMS2L13, PMSR2, PMSR1
HGNC:9127	PMS2P2	PMS2L2	PMS4
HGNC:9128	PMS2P3	PMS2L9, PMS2L3	PMS5, PMSR3
HGNC:9129	PMS2P4	PMS2L4	PMS6
HGNC:9130	PMS2P5	PMS2L5	PMS7, MGC34222
HGNC:33514	PMS2P6	PMS2L14	
HGNC:33515	PMS2P7	PMS2LP2, PMS2L15	PMSR7
HGNC:33516	PMS2P8	PMS2L16	
HGNC:9135	PMS2P9	PMS2LP1, PMS2L17	PMSR5
HGNC:9124	PMS2P10	PMS2L10	PMSR4
HGNC:9125	PMS2P11	PMS2L11	PMSR6
HGNC:13641	PMS2P12	PMS2L12	PMSL12
HGNC:9141	PMVK		PMK, PMKA, HUMPMKI
HGNC:13415	PNCK		MGC45419, CaMK1b
HGNC:21222	PNISR	C6orf111, SFRS18	FLJ14752, bA98I9.2, DKFZp564B0769, SRrp130
HGNC:9153	PNKD		DYT8, PDC, DKFZp564N1362, FPD1, MR-1, BRP17, FKSG19, TAHCCP2, KIAA1184, KIPP1184, MGC31943, PKND1, MR-1S
HGNC:49628	PNKDP1		
HGNC:9154	PNKP		PNK
HGNC:21185	PNLDC1		FLJ40240, dJ195P10.2
HGNC:9155	PNLIP		PL
HGNC:45264	PNLIPP1		
HGNC:9156	PNLIPRP1		PLRP1
HGNC:9157	PNLIPRP2		PLRP2
HGNC:23492	PNLIPRP3		
HGNC:9158	PNMA1		MA1
HGNC:9159	PNMA2		MA2, RGAG2
HGNC:18742	PNMA3		MA5, MA3, MGC132756, MGC132758
HGNC:18743	PNMA5		KIAA1934
HGNC:28248	PNMA6A	PNMA6C	MGC15827
HGNC:26681	PNMA6B	PNMA6D	
HGNC:50767	PNMA6E		
HGNC:53119	PNMA6F		PNMA6BL
HGNC:25578	PNMA8A	PNMAL1	KIAA1183L, FLJ10781
HGNC:29206	PNMA8B	PNMAL2	KIAA1183
HGNC:53427	PNMA8C		
HGNC:9160	PNMT	PENT	
HGNC:9162	PNN		memA
HGNC:32790	PNO1	KHRBP1	RRP20
HGNC:9163	PNOC		PPNOC, N/OFQ, NOP
HGNC:7892	PNP	NP	PUNP
HGNC:21246	PNPLA1		FLJ38755, dJ50J22.1
HGNC:30802	PNPLA2		desnutrin, TTS-2.2, ATGL, FP17548, iPLA2zeta
HGNC:18590	PNPLA3	C22orf20, ADPN	dJ796I17.1, FLJ22012, adiponutrin, iPLA2epsilon
HGNC:24887	PNPLA4		DXS1283E, GS2, iPLA2eta
HGNC:38085	PNPLA4P1		
HGNC:24888	PNPLA5		dJ388M5.4, GS2L
HGNC:16268	PNPLA6		NTE, sws, iPLA2delta, SPG39
HGNC:24768	PNPLA7	C9orf111	FLJ43070, FLJ31318, FLJ44279, RP11-48C7.2, NTEL1, NTE-R1
HGNC:28900	PNPLA8		IPLA2G, IPLA2-2, iPLA2gamma
HGNC:32928	PNPLA10P		
HGNC:30260	PNPO		PDXPO
HGNC:54649	PNPP1		
HGNC:23166	PNPT1	DFNB70	PNPase, OLD35, old-35
HGNC:44468	PNPT1P1		
HGNC:44469	PNPT1P2		
HGNC:17278	PNRC1	PROL2	B4-2, PRR2
HGNC:23158	PNRC2		
HGNC:51933	PNRC2P1		
HGNC:24488	POC1A	WDR51A	DKFZP434C245
HGNC:30836	POC1B	WDR51B	TUWD12, FLJ14923
HGNC:52949	POC1B-AS1		RP11-734K2.4
HGNC:42957	POC1B-GALNT4		
HGNC:26658	POC5	C5orf37	FLJ35779, MGC120442, MGC120443, MGC120444, hPOC5
HGNC:23174	PODN		PCAN, PODOCAN, MGC24995, SLRR5A
HGNC:26275	PODNL1		FLJ23447, SLRR5B
HGNC:9171	PODXL		PCLP, Gp200, PC
HGNC:17936	PODXL2		PODLX2, endoglycan
HGNC:13711	POF1B		POF, FLJ22792
HGNC:14988	POFUT1		O-FUT, O-Fuc-T, KIAA0180, FUT12
HGNC:14683	POFUT2	C21orf80	KIAA0958, FUT13
HGNC:18800	POGK		KIAA15131, LST003, BASS2, KRBOX2
HGNC:22954	POGLUT1	C3orf9, KTELC1	MDS010, MGC32995, 9630046K23Rik, MDSRP, hCLP46, KDELCL1, Rumi
HGNC:19350	POGLUT2	KDELC1	MGC5302, EP58
HGNC:28496	POGLUT3	KDELC2	MGC33424
HGNC:18801	POGZ		KIAA0461, ZNF635, ZNF280E
HGNC:9173	POLA1	POLA, NSX	p180
HGNC:30073	POLA2		FLJ21662
HGNC:9174	POLB		
HGNC:9175	POLD1	POLD	CDC2
HGNC:9176	POLD2		
HGNC:41522	POLD2P1		
HGNC:20932	POLD3		P66, KIAA0039, P68, PPP1R128
HGNC:14106	POLD4		p12, POLDS
HGNC:23781	POLDIP2		PDIP38, DKFZP586F1524
HGNC:23782	POLDIP3		PDIP46, KIAA1649, SKAR, PDIP3
HGNC:9177	POLE		POLE1
HGNC:9178	POLE2		DPE2
HGNC:13546	POLE3		CHRAC17, Ybl1, p17, CHARAC17, CHRAC2
HGNC:18755	POLE4		p12
HGNC:9179	POLG		POLG1, POLGA
HGNC:9180	POLG2		MTPOLB, HP55
HGNC:9181	POLH		RAD30A, XP-V
HGNC:40459	POLH-AS1		RP3-337H4.8
HGNC:43967	POLHP1		
HGNC:9182	POLI	RAD3OB, RAD30B	
HGNC:9183	POLK	DINB1	POLQ, DINP
HGNC:9184	POLL		
HGNC:9185	POLM		Tdt-N
HGNC:18870	POLN		
HGNC:9186	POLQ		POLH
HGNC:17264	POLR1A		DKFZP586M0122, FLJ21915, RPO1-4, RPA1, A190
HGNC:20454	POLR1B		Rpo1-2, FLJ21921, FLJ10816, RPA2, A135
HGNC:20194	POLR1C		RPA40, RPA39, RPA5, RPAC1, AC40, RPC40
HGNC:20422	POLR1D		RPAC2, RPA16, RPO1-3, RPA9, MGC9850, AC19
HGNC:17631	POLR1E	PRAF1	FLJ13390, PAF53, FLJ13970, A49
HGNC:18027	POLR1F	TWISTNB	RPA43, A43
HGNC:24219	POLR1G	CD3EAP	ASE-1, CAST, PAF49, RPA34, A34.5
HGNC:13182	POLR1H	ZNRD1	hZR14, HTEX-6, tctex-6, RPA12, A12.2
HGNC:9187	POLR2A	POLR2	POLRA, RPB1
HGNC:9188	POLR2B		RPB2
HGNC:9189	POLR2C		RPB3
HGNC:9190	POLR2CP1	POLR2CP	
HGNC:9191	POLR2D		RPB4
HGNC:54764	POLR2DP1		
HGNC:54765	POLR2DP2		
HGNC:9192	POLR2E		RPB5, RPABC1, XAP4, hRPB25, hsRPB5
HGNC:9193	POLR2F		RPB6, HRBP14.4
HGNC:9194	POLR2G		hRPB19, hsRPB7, RPB7
HGNC:9195	POLR2H		RPB8
HGNC:9196	POLR2I		RPB9, hRPB14.5
HGNC:9197	POLR2J		RPB11, hRPB14, RPB11A, RPB11m, POLR2J1
HGNC:23208	POLR2J2		RPB11b1
HGNC:33853	POLR2J3		
HGNC:28195	POLR2J4		MGC13098
HGNC:9198	POLR2K		RPB10alpha, RPB12
HGNC:42650	POLR2KP1		
HGNC:42652	POLR2KP2		
HGNC:9199	POLR2L		RPB10beta, RBP10, RPABC5, RPB7.6, hRPB7.6, hsRPB10b
HGNC:31340	POLR2LP1	POLR2LP	AB023060.6
HGNC:14862	POLR2M	GRINL1A	Gdown, Gdown1, GCOM1
HGNC:30074	POLR3A		RPC1, RPC155, hRPC155, C160
HGNC:30348	POLR3B		RPC2, FLJ10388, C128
HGNC:30076	POLR3C		RPC62, RPC3, C82
HGNC:1080	POLR3D	BN51T	TSBN51, RPC4, C53
HGNC:45107	POLR3DP1		
HGNC:30347	POLR3E		RPC5, SIN, FLJ10509, C37
HGNC:15763	POLR3F		RPC39, RPC6, C34
HGNC:30075	POLR3G		RPC32, RPC7, C31
HGNC:28466	POLR3GL		flj32422, MGC3200
HGNC:23345	POLR3GP1		
HGNC:50691	POLR3GP2		
HGNC:30349	POLR3H		RPC8, KIAA1665, C25
HGNC:14121	POLR3K		RPC11, C11
HGNC:39577	POLR3KP1		
HGNC:39578	POLR3KP2		
HGNC:9200	POLRMT		h-mtRPOL, APOLMT, MTRNAP, MTRPOL
HGNC:28865	POLRMTP1	POLRMTL	
HGNC:19702	POM121		KIAA0618, DKFZP586G1822, DKFZP586P2220, POM121A
HGNC:34004	POM121B		
HGNC:34005	POM121C		
HGNC:16439	POM121L1P	POM121L1	
HGNC:13973	POM121L2		POM121-L
HGNC:16440	POM121L3P	POM121L3	dJ831C21.3
HGNC:19326	POM121L4P		
HGNC:31343	POM121L6P		bA239L20.2
HGNC:35444	POM121L7P	POM121L7	
HGNC:35446	POM121L8P		
HGNC:30080	POM121L9P		
HGNC:35448	POM121L10P		
HGNC:35447	POM121L11P		LOC100129643
HGNC:25369	POM121L12		DKFZp564N2472
HGNC:42635	POM121L13P		
HGNC:44414	POM121L14P		
HGNC:9201	POMC		MSH, POC, CLIP, ACTH, NPP, LPH
HGNC:19139	POMGNT1	MEB	FLJ20277, MGAT1.2, LGMD2O
HGNC:25902	POMGNT2	C3orf39, GTDC2	FLJ14566, AGO61
HGNC:26267	POMK		FLJ23356, SgK196
HGNC:20330	POMP	C13orf12	HSPC014, UMP1
HGNC:55007	POMPP1		
HGNC:9202	POMT1		LGMD2K
HGNC:19743	POMT2		LGMD2N
HGNC:9203	POMZP3		POM-ZP3, POM121
HGNC:9204	PON1	PON	ESA
HGNC:9205	PON2		
HGNC:9206	PON3		
HGNC:30129	POP1		
HGNC:30081	POP4		RPP29
HGNC:17689	POP5		
HGNC:19949	POP7		RPP20, RPP2
HGNC:17648	POPDC2		POP2
HGNC:17649	POPDC3		POP3, MGC22671, bA355M14.1
HGNC:9208	POR		CYPOR, FLJ26468
HGNC:17652	PORCN	DHOF	MG61, PORC, PPN, por
HGNC:16953	POSTN		OSF-2, PN, periostin
HGNC:17284	POT1		hPot1, DKFZp586D211
HGNC:49459	POT1-AS1		
HGNC:33893	POTEA	A26A1	POTE8, POTE-8, CT104.3
HGNC:33734	POTEB	A26B1	POTE15, POTE-15, CT104.5
HGNC:48327	POTEB2		
HGNC:51240	POTEB3		
HGNC:33894	POTEC	A26B2	POTE18, POTE-18, DKFZp686J0529, CT104.6
HGNC:23822	POTED	ANKRD21, A26B3	POTE, POTE-21, POTE21, CT104.1
HGNC:33895	POTEE	A26C1A	POTE2, POTE-2, A26C1, POTE2gamma, CT104.2
HGNC:33905	POTEF	A26C1B	POTEACTIN, POTE2alpha
HGNC:41294	POTEF-AS1		
HGNC:33896	POTEG	A26C2	POTE14, POTE-14, POTE14alpha, CT104.4
HGNC:133	POTEH	ACTBL1, A26C3	POTE22, CT104.7
HGNC:40058	POTEH-AS1		
HGNC:37093	POTEI		POTE2beta
HGNC:37094	POTEJ		POTE2beta
HGNC:30182	POTEKP	ACTBL3, POTEK	FKSG30, POTE2delta
HGNC:37096	POTEM		POTE14beta, P704P, ACT
HGNC:9210	POU1F1	PIT1	GHF-1, POU1F1a, PIT-1
HGNC:9211	POU2AF1		OBF1, BOB1
HGNC:9212	POU2F1	OTF1	OCT1
HGNC:9213	POU2F2	OTF2	OCT2
HGNC:19864	POU2F3		OCT11, PLA-1, Skn-1a, Epoc-1
HGNC:9214	POU3F1	OTF6	OCT6, SCIP
HGNC:9215	POU3F2	OTF7	POUF3, BRN2, OCT7
HGNC:9216	POU3F3		BRN1, OTF8
HGNC:9217	POU3F4	DFN3	BRN4, OTF9, DFNX2
HGNC:9218	POU4F1	BRN3A	RDC-1
HGNC:9219	POU4F2	BRN3B	Brn-3b
HGNC:9220	POU4F3	DFNA15, DFNA52, DFNA42	BRN3C
HGNC:9221	POU5F1	OTF3	OCT3, Oct4, MGC22487
HGNC:9223	POU5F1B	OTF3P1, POU5F1P1	OTF3C
HGNC:33309	POU5F1P2		
HGNC:9222	POU5F1P3	OTF3L, POU5F1L	POU5FLC12
HGNC:33310	POU5F1P4		POU5FLC1, Oct4-pg4
HGNC:33311	POU5F1P5		Oct4-pg5
HGNC:33312	POU5F1P6		
HGNC:33313	POU5F1P7		
HGNC:26367	POU5F2		SPRM-1, FLJ25680
HGNC:9224	POU6F1		BRN5, MPOU, TCFB1
HGNC:21694	POU6F2		RPF-1
HGNC:40979	POU6F2-AS1		
HGNC:21887	POU6F2-AS2		FLJ12971
HGNC:28884	PP1P		
HGNC:28406	PP2D1	C3orf48	FLJ25449
HGNC:9226	PPA1	PP	SID6-8061, Ppase, IOPPP, PP1
HGNC:28883	PPA2		FLJ20459
HGNC:9227	PPAN		SSF1, SSF2, SSF, BXDC3
HGNC:33526	PPAN-P2RY11		
HGNC:9232	PPARA	PPAR	hPPAR, NR1C1
HGNC:9235	PPARD		NUC1, NUCII, FAAR, NR1C2
HGNC:9236	PPARG		PPARG1, PPARG2, NR1C3, PPARgamma
HGNC:9237	PPARGC1A	PPARGC1	PGC1, PGC1A, PGC-1alpha
HGNC:30022	PPARGC1B		PERC, PGC1B
HGNC:9238	PPAT		GPAT, PRAT
HGNC:9239	PPATP1		
HGNC:48738	PPATP2		
HGNC:9240	PPBP	THBGB1	SCYB7, TGB, NAP-2-L1, LA-PF4, MDGF, LDGF, Beta-TG, CTAP3, CXCL7, PBP, b-TG1, TGB1, CTAPIII, NAP-2
HGNC:9241	PPBPP1	PPBPL1	TGB2
HGNC:16981	PPBPP2	PPBPL2	SPBPBP
HGNC:28107	PPCDC		MDS018, FLJ14585
HGNC:25686	PPCS		FLJ11838
HGNC:16142	PPDPF	C20orf149	dJ697K14.9, exdpf
HGNC:31745	PPDPFL	C8orf22	
HGNC:9243	PPEF1	PPEF	PPP7CA
HGNC:40463	PPEF1-AS1		
HGNC:9244	PPEF2		PPP7CB
HGNC:9245	PPFIA1		LIP.1, LIPRIN
HGNC:54792	PPFIA1P1		
HGNC:9246	PPFIA2		
HGNC:53397	PPFIA2-AS1		
HGNC:9247	PPFIA3		KIAA0654, LPNA3, MGC126567, MGC126569
HGNC:9248	PPFIA4		
HGNC:9249	PPFIBP1		L2, hSGT2, hSgt2p, SGT2
HGNC:9250	PPFIBP2		Cclp1
HGNC:19369	PPHLN1		
HGNC:9253	PPIA		CYPA
HGNC:24369	PPIAL4A	PPIAL4, PPIAL4B	COAS2
HGNC:33995	PPIAL4C		
HGNC:33998	PPIAL4D		
HGNC:33997	PPIAL4E		
HGNC:33999	PPIAL4F		
HGNC:33996	PPIAL4G		
HGNC:53889	PPIAL4H		
HGNC:9254	PPIAP1	PPIAP	
HGNC:16542	PPIAP2		bA384D7.2
HGNC:16545	PPIAP3		bA425M5.2
HGNC:19935	PPIAP4		
HGNC:20027	PPIAP5		
HGNC:20028	PPIAP6		
HGNC:9270	PPIAP7	PPIP7	
HGNC:9271	PPIAP8	PPIP8	
HGNC:9272	PPIAP9	PPIP9	Em:AC006046.3
HGNC:9264	PPIAP10	PPIAL2, PPIP10	CRP
HGNC:9263	PPIAP11	PPIP1	
HGNC:9266	PPIAP13	PPIP3	
HGNC:9267	PPIAP14	PPIP4	
HGNC:9268	PPIAP15	PPIP5	
HGNC:9269	PPIAP16	PPIP6	
HGNC:16334	PPIAP17	PPIP11	bA494B22.1
HGNC:32454	PPIAP18		
HGNC:31663	PPIAP19		bA108K1.2
HGNC:38037	PPIAP20		
HGNC:16246	PPIAP21	PPIAL	dJ269M15.1
HGNC:17236	PPIAP22	PPIAL3	PPIA3L
HGNC:39268	PPIAP23		
HGNC:39269	PPIAP24		
HGNC:39270	PPIAP25		
HGNC:39271	PPIAP26		
HGNC:42646	PPIAP27		
HGNC:39902	PPIAP28		
HGNC:43021	PPIAP29		
HGNC:44878	PPIAP30		
HGNC:44962	PPIAP31		
HGNC:49531	PPIAP32		
HGNC:49752	PPIAP33		
HGNC:53658	PPIAP34		
HGNC:53659	PPIAP35		
HGNC:53660	PPIAP36		
HGNC:53661	PPIAP37		
HGNC:53662	PPIAP38		
HGNC:53663	PPIAP39		
HGNC:53664	PPIAP40		
HGNC:53665	PPIAP41		
HGNC:53666	PPIAP42		
HGNC:53667	PPIAP43		
HGNC:53668	PPIAP44		
HGNC:53669	PPIAP45		
HGNC:53670	PPIAP46		
HGNC:53671	PPIAP47		
HGNC:53672	PPIAP48		
HGNC:53673	PPIAP49		
HGNC:53674	PPIAP50		
HGNC:53675	PPIAP51		
HGNC:53676	PPIAP52		
HGNC:53677	PPIAP53		
HGNC:53678	PPIAP54		
HGNC:53679	PPIAP55		
HGNC:53680	PPIAP56		
HGNC:53681	PPIAP57		
HGNC:53682	PPIAP58		
HGNC:53683	PPIAP59		
HGNC:53684	PPIAP60		
HGNC:53685	PPIAP61		
HGNC:53686	PPIAP62		
HGNC:53687	PPIAP63		
HGNC:53688	PPIAP64		
HGNC:53689	PPIAP65		
HGNC:53690	PPIAP66		
HGNC:53691	PPIAP67		
HGNC:53692	PPIAP68		
HGNC:53693	PPIAP69		
HGNC:53694	PPIAP70		
HGNC:53695	PPIAP71		
HGNC:53696	PPIAP72		
HGNC:53697	PPIAP73		
HGNC:53698	PPIAP74		
HGNC:53699	PPIAP75		
HGNC:53700	PPIAP76		
HGNC:53701	PPIAP77		
HGNC:53702	PPIAP78		
HGNC:53703	PPIAP79		
HGNC:53704	PPIAP80		
HGNC:53705	PPIAP81		
HGNC:53706	PPIAP82		
HGNC:53707	PPIAP83		
HGNC:53708	PPIAP84		
HGNC:53709	PPIAP85		
HGNC:53710	PPIAP86		
HGNC:53711	PPIAP87		
HGNC:53712	PPIAP88		
HGNC:53713	PPIAP89		
HGNC:53714	PPIAP90		
HGNC:53715	PPIAP91		
HGNC:54634	PPIAP93		
HGNC:9255	PPIB		CYPB, OI9, PPIase, B, CYP-S1, SCYLP
HGNC:9256	PPIC		CYPC
HGNC:40464	PPIC-AS1		
HGNC:9257	PPID		CYP-40
HGNC:9258	PPIE		CyP-33, MGC3736, MGC111222
HGNC:33195	PPIEL		PPIEP1
HGNC:9259	PPIF		hCyP3, Cyp-D
HGNC:14650	PPIG		CARS-Cyp, SRCyp, SCAF10
HGNC:34231	PPIGP1		
HGNC:14651	PPIH		USA-CYP, CYP-20, SnuCyp-20, CYPH, MGC5016
HGNC:31355	PPIHP1		
HGNC:31356	PPIHP2		
HGNC:9260	PPIL1		CYPL1
HGNC:20865	PPIL1P1		
HGNC:9261	PPIL2		UBOX7, CYC4, Cyp-60
HGNC:9262	PPIL3		CyPJ
HGNC:15702	PPIL4		
HGNC:21557	PPIL6		bA425D10.6, MGC41939, dJ919F19.1, RSPH12
HGNC:29023	PPIP5K1	HISPPD2A	KIAA0377, IPS1, VIP1
HGNC:32373	PPIP5K1P1	HISPPD2B	HISPPD2BP, KIAA0377P
HGNC:29035	PPIP5K2	HISPPD1, DFNB100	KIAA0433, VIP2, CFAP160
HGNC:9273	PPL		
HGNC:9275	PPM1A		MGC9201, PP2Calpha, PP2CA
HGNC:30175	PPM1AP1		
HGNC:9276	PPM1B		PPC2BETAX, PP2CB, PP2CBETA
HGNC:9277	PPM1D		Wip1, PP2C-DELTA
HGNC:19322	PPM1E		POPX1, KIAA1072, PP2CH, CaMKP-N
HGNC:19388	PPM1F		FEM-2, KIAA0015, POPX2, CaMKPase, CAMKP
HGNC:40888	PPM1F-AS1		
HGNC:9278	PPM1G		PP2CG, PP2Cgamma
HGNC:18583	PPM1H	ARHCL1	KIAA1157, FLJ13253, NERPP-2C
HGNC:20785	PPM1J		FLJ35951, MGC19531, DKFZp434P1514, PP2Czeta, PPP2CZ
HGNC:25415	PPM1K		DKFZp761G058, PP2Ckappa, hPTMP, PP2Cm, BDP
HGNC:54093	PPM1K-DT		
HGNC:16381	PPM1L		PP2CE
HGNC:26506	PPM1M		PP2Ceta, FLJ32332
HGNC:26845	PPM1N		FLJ40125
HGNC:30178	PPME1		PME-1, ABDH19
HGNC:9280	PPOX	VP	PPO
HGNC:9281	PPP1CA	PPP1A	PP1A, PP-1A, PP1alpha
HGNC:9282	PPP1CB		PP1B, PP-1B, PP1beta, PP1c, MP, PPP1beta
HGNC:9283	PPP1CC		PP1C, PP1gamma
HGNC:9286	PPP1R1A		
HGNC:16316	PPP1R1AP1		
HGNC:16317	PPP1R1AP2		
HGNC:9287	PPP1R1B		DARPP-32, FLJ20940
HGNC:14940	PPP1R1C		Inhibitor-1-like
HGNC:9288	PPP1R2		IPP2, PPP1R2A
HGNC:16318	PPP1R2B	PPP1R2P3	MGC87149
HGNC:16324	PPP1R2C	PPP1R2P9	I-4
HGNC:9289	PPP1R2P1	PPP1R2P	IPP-2P
HGNC:9290	PPP1R2P2		
HGNC:16319	PPP1R2P4		
HGNC:16320	PPP1R2P5		
HGNC:16321	PPP1R2P6		
HGNC:16323	PPP1R2P8		
HGNC:42008	PPP1R2P10		
HGNC:9291	PPP1R3A	PPP1R3	GM
HGNC:14942	PPP1R3B		GL, FLJ14005, PPP1R4
HGNC:9293	PPP1R3C	PPP1R5	PTG
HGNC:9294	PPP1R3D	PPP1R6	
HGNC:14943	PPP1R3E		FLJ00089
HGNC:14944	PPP1R3F		Hb2E
HGNC:14945	PPP1R3G		
HGNC:9295	PPP1R7		sds22
HGNC:9296	PPP1R8		ard-1, NIPP-1, PRO2047, ARD1, NIPP1
HGNC:9297	PPP1R8P1	PPP1R8P	
HGNC:14946	PPP1R9A		Neurabin-I, KIAA1222, FLJ20068
HGNC:40696	PPP1R9A-AS1		
HGNC:9298	PPP1R9B	PPP1R6, PPP1R9	Spn, SPINO
HGNC:9284	PPP1R10		PNUTS, FB19, CAT53, p99
HGNC:16325	PPP1R10P1	PPP1R10P	
HGNC:9285	PPP1R11	TCTE5	HCGV, Tctex5, HCG-V, CFAP255
HGNC:16326	PPP1R11P1		
HGNC:16327	PPP1R11P2		
HGNC:7618	PPP1R12A	MYPT1	MBS, M130
HGNC:51903	PPP1R12A-AS1		R12A-AS1
HGNC:7619	PPP1R12B	MYPT2	MGC87886, MGC131980, PP1bp55
HGNC:18498	PPP1R12BP1	PPP1R12BP	PPP1R12BPY1
HGNC:23970	PPP1R12BP2		
HGNC:14947	PPP1R12C	LENG3	DKFZP434D0412, p84, MBS85, p85, AAVS1
HGNC:14950	PPP1R13B		p53BP2-like, KIAA0771, p85, ASPP1
HGNC:18838	PPP1R13L		RAI, IASPP
HGNC:14871	PPP1R14A	PPP1INL	CPI-17
HGNC:9057	PPP1R14B	PLCB3N	SOM172, PNG, PHI-1
HGNC:54233	PPP1R14B-AS1		
HGNC:9058	PPP1R14BP1	PLCB3NP	
HGNC:16329	PPP1R14BP2		
HGNC:16330	PPP1R14BP3		
HGNC:16331	PPP1R14BP4		
HGNC:16332	PPP1R14BP5		
HGNC:14952	PPP1R14C		CPI17-like, NY-BR-81, KEPI
HGNC:14953	PPP1R14D		CPI17-like, FLJ20251, GBPI-1, MGC119014, MGC119016
HGNC:14375	PPP1R15A		GADD34
HGNC:14951	PPP1R15B		FLJ14744
HGNC:14941	PPP1R16A		MGC14333, MYPT3
HGNC:15850	PPP1R16B		KIAA0823, TIMAP, ANKRD4
HGNC:16973	PPP1R17	C7orf16	GSBS
HGNC:29413	PPP1R18	KIAA1949	phostensin
HGNC:30595	PPP1R21	CCDC128, KLRAQ1	FLJ16566
HGNC:29089	PPP1R26	KIAA0649	
HGNC:48717	PPP1R26-AS1		
HGNC:42015	PPP1R26P1	KIAA0649P1	
HGNC:42016	PPP1R26P2	KIAA0649P2	
HGNC:42017	PPP1R26P3	KIAA0649P3	
HGNC:42018	PPP1R26P4	KIAA0649P4	
HGNC:42019	PPP1R26P5	KIAA0649P5	
HGNC:16813	PPP1R27	DYSFIP1	toonin
HGNC:28869	PPP1R32	C11orf66	IIIG9, FLJ32771
HGNC:28320	PPP1R35	C7orf47	MGC22793
HGNC:41194	PPP1R35-AS1		
HGNC:20097	PPP1R36	C14orf50	
HGNC:27607	PPP1R37	LRRC68	
HGNC:33732	PPP1R42	LRRC67	dtr, TLLR
HGNC:9299	PPP2CA		PP2Calpha, PP2AC
HGNC:9300	PPP2CB		PP2Abeta
HGNC:9301	PPP2CBP1	PPP2CBP	
HGNC:9302	PPP2R1A		PR65A, PP2A-Aalpha, PP2AA
HGNC:9303	PPP2R1B		PR65B, PP2A-Abeta
HGNC:9304	PPP2R2A		PR52A, PR55A, B55A, PR55alpha, B55alpha
HGNC:9305	PPP2R2B	SCA12	PR55-BETA, PR52B, B55beta
HGNC:42984	PPP2R2B-IT1		
HGNC:9306	PPP2R2C		PR52, IMYPNO, MGC33570, PR55G, B55gamma
HGNC:23732	PPP2R2D		MDS026, B55delta, B55D
HGNC:44544	PPP2R2DP1		
HGNC:9307	PPP2R3A	PPP2R3	PR130, PR72
HGNC:13417	PPP2R3B	PPP2R3L	PPP2R3LY, PR48, PR70
HGNC:17485	PPP2R3C	C14orf10	FLJ20644, G4-1, G5PR
HGNC:9309	PPP2R5A		PR61A, B56A, B56alpha
HGNC:9310	PPP2R5B		FLJ35411, B56B, PR61B, B56beta
HGNC:9311	PPP2R5C		B56G, PR61G, B56gamma
HGNC:17835	PPP2R5CP		
HGNC:9312	PPP2R5D		B56D, B56delta
HGNC:9313	PPP2R5E		B56E, B56epsilon
HGNC:9314	PPP3CA	CALN, CALNA	CNA1, PPP2B
HGNC:9315	PPP3CB	CALNB	CALNA2, CNA2, PP2Bbeta
HGNC:50750	PPP3CB-AS1		USP54-AS1
HGNC:9316	PPP3CC		CALNA3, PP2Bgamma
HGNC:9317	PPP3R1		CALNB1, CNB, CNB1
HGNC:9318	PPP3R2		PPP3RL
HGNC:9319	PPP4C		PP4, PPX
HGNC:9320	PPP4R1		PP4R1
HGNC:51112	PPP4R1-AS1		
HGNC:15755	PPP4R1L	C20orf192	bA196N14.4, bA196N14.5, PPP4R1P1
HGNC:18296	PPP4R2		
HGNC:20219	PPP4R3A	KIAA2010, SMEK1	FLJ20707, MSTP033, FLFL1, smk-1, smk1, PP4R3
HGNC:29267	PPP4R3B	SMEK2	PSY2, FLFL2, KIAA1387, FLJ31474
HGNC:33146	PPP4R3C	SMEK3P, PPP4R3CP	FLJ32867, FLFL3P, smk1
HGNC:23788	PPP4R4	KIAA1622	PP4R4, CFAP14
HGNC:9322	PPP5C	PPP5	PP5
HGNC:44209	PPP5D1		
HGNC:9323	PPP6C		PP6
HGNC:34077	PPP6CP		
HGNC:29195	PPP6R1	KIAA1115, SAPS1	SAP190
HGNC:19253	PPP6R2	KIAA0685, SAPS2	dJ579N16.1, SAP190
HGNC:39605	PPP6R2P1		
HGNC:1173	PPP6R3	C11orf23, SAPS3	SAPLa, DKFZp781E2374, DKFZp781O2362, DKFZp781E17107, SAP190, SAPL, PP6R3, FLJ11058, FLJ43065, KIAA1558, MGC125711, MGC125712
HGNC:30025	PPRC1		PRC, KIAA0595, MGC74642
HGNC:9325	PPT1	PPT	CLN1, INCL
HGNC:9326	PPT2		
HGNC:48343	PPT2-EGFL8		
HGNC:30695	PPTC7		TA-PP2C
HGNC:28954	PPWD1		KIAA0073
HGNC:9327	PPY		PNP
HGNC:9328	PPY2P	PPY2	
HGNC:9330	PQBP1	RENS1, MRXS8, SHS, MRX55, MRX2, MRXS3	
HGNC:43986	PQLC1P1		
